type,millis,sensor_x,sensor_y,sensor_z
4,1659069812310,0.08066912,0.0421497,-0.018884463
10,1659069812312,0.0426,-0.19409999,0.3996
10,1659069812334,0.1591,-0.147,0.0673
10,1659069812334,0.1591,-0.147,0.0673
4,1659069812350,0.14526375,0.07719591,-0.0567232
10,1659069812354,0.0581,-0.1267,-0.090799995
10,1659069812372,-0.1784,2.9999999E-4,-0.1201
4,1659069812371,0.16681857,0.015515977,-0.09367182
4,1659069812390,0.17816322,-0.037123155,-0.059760075
10,1659069812392,-0.7538,0.076699995,-0.051599998
4,1659069812410,0.19498818,0.035918877,0.041922808
10,1659069812412,-0.6938,0.1206,-0.1604
4,1659069812430,0.17393951,0.08955284,0.13494886
10,1659069812432,-0.45769998,-0.038599998,-0.44059998
4,1659069812450,0.10480702,0.08759808,0.13636257
10,1659069812452,0.118999995,-0.0123,-0.6128
4,1659069812490,-0.09794788,-0.05836381,-0.0037175512
10,1659069812492,0.39479998,-0.0579,-0.5859
4,1659069812510,-0.1492431,-0.0389732,-0.038519416
10,1659069812472,0.38149998,-0.0539,-0.71459997
10,1659069812512,0.2197,-0.0919,-0.3349
4,1659069812470,0.0074874624,0.0073652896,0.064577185
4,1659069812530,-0.14690436,0.008080875,-0.03371976
10,1659069812532,0.0023999999,-0.067499995,-0.0105
4,1659069812550,-0.096918136,0.028780479,-0.020612339
4,1659069812571,-0.010611602,0.010576695,-0.003700098
10,1659069812572,-0.3288,-0.0376,0.3947
4,1659069812590,0.0643852,0.017278759,0.009826204
10,1659069812552,-0.119799994,-0.014099999,0.23779999
10,1659069812595,-0.2286,-0.0751,0.27629998
10,1659069812613,-0.060399998,-0.1148,0.0687
4,1659069812611,0.11456341,0.03138102,0.012112585
4,1659069812630,0.13219124,0.061941735,0.0067020645
10,1659069812652,0.1087,-0.0358,-0.2518
4,1659069812650,0.12632693,0.06389651,-0.010821042
4,1659069812670,0.09684832,0.046774823,-0.021118484
10,1659069812672,-0.076299995,-0.0645,-0.352
